date,month,region,service_type,sla_target,sla_actual,uptime_percentage,downtime_minutes,mttr_minutes,breach_count,availability_score
2026-08-01,2026-08,Bandung,Enterprise VPN,99.5,98.687,98.649,18.91,239,1,98.805
2026-08-01,2026-08,Bandung,IPTV,98.5,98.493,98.376,21.7,154,1,98.771
2026-08-01,2026-08,Bandung,Voice,98.5,98.144,97.979,26.73,156,1,98.339
2026-08-01,2026-08,Bandung,Cloud Connectivity,99.5,99.401,99.319,8.62,191,1,99.628
2026-08-01,2026-08,Surabaya,Fiber Internet,98.5,98.076,97.897,27.7,166,1,98.259
2026-08-01,2026-08,Surabaya,Mobile Broadband,98.5,97.718,97.541,32.86,45,1,97.728
2026-08-01,2026-08,Surabaya,Enterprise VPN,99.5,99.073,99.02,13.35,101,1,99.073
2026-08-01,2026-08,Surabaya,IPTV,98.5,98.281,98.111,24.76,161,1,98.469
2026-08-01,2026-08,Surabaya,Voice,98.5,98.159,98.099,26.51,188,1,98.192
2026-08-01,2026-08,Surabaya,Cloud Connectivity,99.5,99.187,99.065,11.71,113,1,99.361
2026-08-01,2026-08,Medan,Fiber Internet,98.5,98.113,97.94,27.17,18,1,98.379
2026-08-01,2026-08,Medan,Mobile Broadband,98.5,98.173,98.057,26.31,153,1,98.47
2026-08-01,2026-08,Medan,Enterprise VPN,99.5,99.154,99.043,12.19,168,1,99.452
2026-08-01,2026-08,Medan,IPTV,98.5,97.837,97.721,31.14,163,1,98.057
2026-08-01,2026-08,Medan,Voice,98.5,98.083,98.021,27.61,107,1,98.246
2026-08-01,2026-08,Medan,Cloud Connectivity,99.5,99.234,99.111,11.03,64,1,99.421
2026-08-01,2026-08,Makassar,Fiber Internet,98.5,97.996,97.869,28.86,114,1,98.056
2026-08-01,2026-08,Makassar,Mobile Broadband,98.5,98.361,98.358,23.6,165,1,98.555
2026-08-01,2026-08,Makassar,Enterprise VPN,99.5,99.28,99.157,10.37,210,1,99.455
2026-08-01,2026-08,Makassar,IPTV,98.5,98.488,98.454,21.78,188,1,98.691
2026-08-01,2026-08,Makassar,Voice,98.5,98.26,98.171,25.06,188,1,98.355
2026-08-01,2026-08,Makassar,Cloud Connectivity,99.5,99.193,99.141,11.62,193,1,99.452
2026-08-01,2026-08,Semarang,Fiber Internet,98.5,98.393,98.392,23.14,109,1,98.419
2026-08-01,2026-08,Semarang,Mobile Broadband,98.5,98.124,98.122,27.02,185,1,98.306
2026-08-01,2026-08,Semarang,Enterprise VPN,99.5,99.368,99.262,9.09,140,1,99.605
2026-08-01,2026-08,Semarang,IPTV,98.5,98.131,98.11,26.91,129,1,98.248
2026-08-01,2026-08,Semarang,Voice,98.5,97.986,97.905,29.0,153,1,98.071
2026-08-01,2026-08,Semarang,Cloud Connectivity,99.5,99.17,99.133,11.95,113,1,99.296
2026-08-01,2026-08,Yogyakarta,Fiber Internet,98.5,98.411,98.234,22.89,65,1,98.585
2026-08-01,2026-08,Yogyakarta,Mobile Broadband,98.5,98.254,98.248,25.14,86,1,98.4
2026-08-01,2026-08,Yogyakarta,Enterprise VPN,99.5,99.084,99.026,13.19,98,1,99.341
2026-08-01,2026-08,Yogyakarta,IPTV,98.5,98.474,98.3,21.97,148,1,98.648
2026-08-01,2026-08,Yogyakarta,Voice,98.5,98.064,97.956,27.87,229,1,98.259
2026-08-01,2026-08,Yogyakarta,Cloud Connectivity,99.5,99.446,99.367,7.98,48,1,99.726
2026-08-01,2026-08,Denpasar,Fiber Internet,98.5,98.276,98.222,24.82,157,1,98.353
2026-08-01,2026-08,Denpasar,Mobile Broadband,98.5,98.238,98.074,25.37,207,1,98.276
2026-08-01,2026-08,Denpasar,Enterprise VPN,99.5,98.777,98.629,17.61,156,1,98.914
2026-08-01,2026-08,Denpasar,IPTV,98.5,98.322,98.196,24.16,144,1,98.398
2026-08-01,2026-08,Denpasar,Voice,98.5,98.316,98.138,24.25,95,1,98.589
2026-08-01,2026-08,Denpasar,Cloud Connectivity,99.5,98.849,98.757,16.58,185,1,98.871
2026-08-01,2026-08,Palembang,Fiber Internet,98.5,98.038,97.925,28.25,143,1,98.333
2026-08-01,2026-08,Palembang,Mobile Broadband,98.5,98.41,98.309,22.9,195,1,98.652
2026-08-01,2026-08,Palembang,Enterprise VPN,99.5,99.451,99.438,7.91,75,1,99.637
2026-08-01,2026-08,Palembang,IPTV,98.5,97.567,97.44,35.03,96,1,97.62
2026-08-01,2026-08,Palembang,Voice,98.5,98.045,97.982,28.15,126,1,98.158
2026-08-01,2026-08,Palembang,Cloud Connectivity,99.5,99.03,98.894,13.97,65,1,99.042
2026-08-01,2026-08,Balikpapan,Fiber Internet,98.5,97.744,97.708,32.49,93,1,97.896
2026-08-01,2026-08,Balikpapan,Mobile Broadband,98.5,98.11,97.981,27.22,136,1,98.195
2026-08-01,2026-08,Balikpapan,Enterprise VPN,99.5,99.036,99.028,13.89,138,1,99.272
2026-08-01,2026-08,Balikpapan,IPTV,98.5,98.357,98.179,23.66,198,1,98.392
2026-08-01,2026-08,Balikpapan,Voice,98.5,98.013,97.961,28.61,142,1,98.197
2026-08-01,2026-08,Balikpapan,Cloud Connectivity,99.5,99.287,99.238,10.26,146,1,99.332
2026-08-15,2026-08,Jakarta,Fiber Internet,98.5,98.308,98.304,24.36,132,1,98.396
2026-08-15,2026-08,Jakarta,Mobile Broadband,98.5,97.795,97.72,31.76,180,1,98.063
2026-08-15,2026-08,Jakarta,Enterprise VPN,99.5,99.175,99.17,11.88,180,1,99.242
2026-08-15,2026-08,Jakarta,IPTV,98.5,98.14,98.003,26.79,101,1,98.228
2026-08-15,2026-08,Jakarta,Voice,98.5,97.573,97.421,34.95,221,1,97.677
2026-08-15,2026-08,Jakarta,Cloud Connectivity,99.5,99.173,99.068,11.91,158,1,99.193
2026-08-15,2026-08,Bandung,Fiber Internet,98.5,98.465,98.442,22.11,0,1,98.635
2026-08-15,2026-08,Bandung,Mobile Broadband,98.5,97.902,97.828,30.22,167,1,97.974
2026-08-15,2026-08,Bandung,Enterprise VPN,99.5,99.043,98.985,13.78,125,1,99.183
2026-08-15,2026-08,Bandung,IPTV,98.5,98.119,97.985,27.09,88,1,98.224
2026-08-15,2026-08,Bandung,Voice,98.5,98.267,98.138,24.96,4,1,98.344
2026-08-15,2026-08,Bandung,Cloud Connectivity,99.5,99.449,99.38,7.93,100,1,99.633
2026-08-15,2026-08,Surabaya,Fiber Internet,98.5,98.175,98.012,26.29,89,1,98.236
2026-08-15,2026-08,Surabaya,Mobile Broadband,98.5,98.064,97.912,27.87,133,1,98.339
2026-08-15,2026-08,Surabaya,Enterprise VPN,99.5,99.148,99.138,12.27,154,1,99.23
2026-08-15,2026-08,Surabaya,IPTV,98.5,98.116,97.945,27.13,154,1,98.363
2026-08-15,2026-08,Surabaya,Voice,98.5,98.152,97.985,26.61,95,1,98.197
2026-08-15,2026-08,Surabaya,Cloud Connectivity,99.5,99.225,99.151,11.16,99,1,99.439
2026-08-15,2026-08,Medan,Fiber Internet,98.5,97.887,97.806,30.43,164,1,97.902
2026-08-15,2026-08,Medan,Mobile Broadband,98.5,98.418,98.263,22.78,143,1,98.683
2026-08-15,2026-08,Medan,Enterprise VPN,99.5,99.287,99.117,10.26,168,1,99.421
2026-08-15,2026-08,Medan,IPTV,98.5,97.861,97.843,30.8,145,1,97.903
2026-08-15,2026-08,Medan,Voice,98.5,98.119,98.113,27.09,173,1,98.233
2026-08-15,2026-08,Medan,Cloud Connectivity,99.5,99.274,99.149,10.45,124,1,99.37
2026-08-15,2026-08,Makassar,Fiber Internet,98.5,98.458,98.299,22.21,63,1,98.536
2026-08-15,2026-08,Makassar,Mobile Broadband,98.5,97.985,97.953,29.01,98,1,98.146
2026-08-15,2026-08,Makassar,Enterprise VPN,99.5,98.976,98.909,14.74,127,1,99.088
2026-08-15,2026-08,Makassar,IPTV,98.5,97.598,97.583,34.59,100,1,97.75
2026-08-15,2026-08,Makassar,Voice,98.5,98.431,98.39,22.59,168,1,98.639
2026-08-15,2026-08,Makassar,Cloud Connectivity,99.5,99.288,99.206,10.26,211,1,99.549
2026-08-15,2026-08,Semarang,Fiber Internet,98.5,98.257,98.177,25.1,190,1,98.498
2026-08-15,2026-08,Semarang,Mobile Broadband,98.5,98.11,98.105,27.22,100,1,98.275
2026-08-15,2026-08,Semarang,Enterprise VPN,99.5,99.002,98.977,14.37,143,1,99.293
2026-08-15,2026-08,Semarang,IPTV,98.5,98.283,98.189,24.72,180,1,98.423
2026-08-15,2026-08,Semarang,Voice,98.5,98.099,97.949,27.37,57,1,98.316
2026-08-15,2026-08,Semarang,Cloud Connectivity,99.5,99.098,99.094,12.99,167,1,99.269
2026-08-15,2026-08,Yogyakarta,Fiber Internet,98.5,98.306,98.241,24.4,110,1,98.48
2026-08-15,2026-08,Yogyakarta,Mobile Broadband,98.5,98.46,98.294,22.17,118,1,98.506
2026-08-15,2026-08,Yogyakarta,Enterprise VPN,99.5,99.162,99.131,12.07,83,1,99.27
2026-08-15,2026-08,Yogyakarta,IPTV,98.5,97.804,97.76,31.62,129,1,97.888
2026-08-15,2026-08,Yogyakarta,Voice,98.5,97.771,97.724,32.09,160,1,97.973
2026-08-15,2026-08,Yogyakarta,Cloud Connectivity,99.5,99.397,99.301,8.69,153,1,99.483
2026-08-15,2026-08,Denpasar,Fiber Internet,98.5,98.485,98.452,21.82,180,1,98.644
2026-08-15,2026-08,Denpasar,Mobile Broadband,98.5,98.401,98.3,23.03,125,1,98.684
2026-08-15,2026-08,Denpasar,Enterprise VPN,99.5,99.273,99.167,10.47,208,1,99.572
2026-08-15,2026-08,Denpasar,IPTV,98.5,98.469,98.359,22.04,130,1,98.625
2026-08-15,2026-08,Denpasar,Voice,98.5,98.228,98.056,25.51,92,1,98.246
2026-08-15,2026-08,Denpasar,Cloud Connectivity,99.5,99.059,98.934,13.55,202,1,99.17
2026-08-15,2026-08,Palembang,Fiber Internet,98.5,97.948,97.771,29.56,114,1,98.007
2026-08-15,2026-08,Palembang,Mobile Broadband,98.5,98.317,98.242,24.23,149,1,98.368
2026-08-15,2026-08,Palembang,Enterprise VPN,99.5,98.627,98.498,19.77,106,1,98.817
2026-08-15,2026-08,Palembang,IPTV,98.5,97.995,97.928,28.88,102,1,98.273
2026-08-15,2026-08,Palembang,Voice,98.5,98.145,98.059,26.72,124,1,98.201
2026-08-15,2026-08,Palembang,Cloud Connectivity,99.5,99.452,99.404,7.89,89,1,99.456
2026-08-15,2026-08,Balikpapan,Fiber Internet,98.5,98.437,98.264,22.51,107,1,98.528
2026-08-15,2026-08,Balikpapan,Mobile Broadband,98.5,98.053,98.047,28.04,132,1,98.089
2026-08-15,2026-08,Balikpapan,Enterprise VPN,99.5,98.899,98.885,15.86,171,1,98.924
2026-08-15,2026-08,Balikpapan,IPTV,98.5,98.384,98.319,23.27,173,1,98.544
2026-08-15,2026-08,Balikpapan,Voice,98.5,98.2,98.051,25.93,199,1,98.3
2026-08-15,2026-08,Balikpapan,Cloud Connectivity,99.5,99.246,99.216,10.86,57,1,99.524
2026-09-01,2026-09,Jakarta,Fiber Internet,98.5,98.344,98.261,23.85,98,1,98.344
2026-09-01,2026-09,Jakarta,Mobile Broadband,98.5,98.138,98.093,26.81,133,1,98.153
2026-09-01,2026-09,Jakarta,Enterprise VPN,99.5,99.454,99.413,7.87,167,1,99.523
2026-09-01,2026-09,Jakarta,IPTV,98.5,97.895,97.728,30.32,133,1,98.027
2026-09-01,2026-09,Jakarta,Voice,98.5,98.429,98.342,22.62,172,1,98.592
2026-09-01,2026-09,Jakarta,Cloud Connectivity,99.5,99.345,99.308,9.43,124,1,99.531
2026-09-01,2026-09,Bandung,Fiber Internet,98.5,98.292,98.125,24.59,185,1,98.434
2026-09-01,2026-09,Bandung,Mobile Broadband,98.5,98.498,98.32,21.63,80,1,98.632
2026-09-01,2026-09,Bandung,Enterprise VPN,99.5,99.292,99.256,10.19,193,1,99.582
2026-09-01,2026-09,Bandung,IPTV,98.5,98.425,98.271,22.68,131,1,98.537
2026-09-01,2026-09,Bandung,Voice,98.5,98.118,97.998,27.1,68,1,98.215
2026-09-01,2026-09,Bandung,Cloud Connectivity,99.5,98.727,98.629,18.33,186,1,98.883
2026-09-01,2026-09,Surabaya,Fiber Internet,98.5,98.487,98.444,21.79,69,1,98.769
2026-09-01,2026-09,Surabaya,Mobile Broadband,98.5,97.497,97.482,36.04,74,1,97.626
2026-09-01,2026-09,Surabaya,Enterprise VPN,99.5,98.969,98.857,14.85,111,1,99.005
2026-09-01,2026-09,Surabaya,IPTV,98.5,98.217,98.1,25.67,144,1,98.499
2026-09-01,2026-09,Surabaya,Voice,98.5,98.241,98.07,25.34,130,1,98.365
2026-09-01,2026-09,Surabaya,Cloud Connectivity,99.5,99.28,99.122,10.38,132,1,99.293
2026-09-01,2026-09,Medan,Fiber Internet,98.5,98.004,97.998,28.75,137,1,98.15
2026-09-01,2026-09,Medan,Mobile Broadband,98.5,97.813,97.763,31.5,161,1,98.013
2026-09-01,2026-09,Medan,Enterprise VPN,99.5,99.274,99.215,10.46,124,1,99.459
2026-09-01,2026-09,Medan,IPTV,98.5,98.083,98.053,27.6,99,1,98.225
2026-09-01,2026-09,Medan,Voice,98.5,98.356,98.213,23.67,133,1,98.491
2026-09-01,2026-09,Medan,Cloud Connectivity,99.5,98.793,98.761,17.38,115,1,98.897
2026-09-01,2026-09,Makassar,Fiber Internet,98.5,98.457,98.35,22.21,123,1,98.585
2026-09-01,2026-09,Makassar,Mobile Broadband,98.5,98.358,98.272,23.65,177,1,98.539
2026-09-01,2026-09,Makassar,Enterprise VPN,99.5,99.122,99.081,12.64,111,1,99.327
2026-09-01,2026-09,Makassar,IPTV,98.5,98.25,98.099,25.21,207,1,98.431
2026-09-01,2026-09,Makassar,Voice,98.5,97.958,97.82,29.4,126,1,97.973
2026-09-01,2026-09,Makassar,Cloud Connectivity,99.5,99.002,98.848,14.38,168,1,99.008
2026-09-01,2026-09,Semarang,Fiber Internet,98.5,98.34,98.294,23.9,70,1,98.448
2026-09-01,2026-09,Semarang,Mobile Broadband,98.5,98.023,97.947,28.47,210,1,98.037
2026-09-01,2026-09,Semarang,Enterprise VPN,99.5,99.281,99.243,10.35,113,1,99.29
2026-09-01,2026-09,Semarang,IPTV,98.5,98.314,98.189,24.28,94,1,98.434
2026-09-01,2026-09,Semarang,Voice,98.5,98.126,98.064,26.98,128,1,98.377
2026-09-01,2026-09,Semarang,Cloud Connectivity,99.5,99.371,99.361,9.06,151,1,99.374
2026-09-01,2026-09,Yogyakarta,Fiber Internet,98.5,98.361,98.224,23.6,118,1,98.453
2026-09-01,2026-09,Yogyakarta,Mobile Broadband,98.5,98.004,97.908,28.75,86,1,98.203
2026-09-01,2026-09,Yogyakarta,Enterprise VPN,99.5,98.66,98.525,19.29,82,1,98.823
2026-09-01,2026-09,Yogyakarta,IPTV,98.5,97.973,97.809,29.19,117,1,98.211
2026-09-01,2026-09,Yogyakarta,Voice,98.5,98.463,98.338,22.14,138,1,98.733
2026-09-01,2026-09,Yogyakarta,Cloud Connectivity,99.5,99.197,99.178,11.56,159,1,99.354
2026-09-01,2026-09,Denpasar,Fiber Internet,98.5,98.197,98.141,25.97,160,1,98.252
2026-09-01,2026-09,Denpasar,Mobile Broadband,98.5,98.266,98.137,24.98,108,1,98.341
2026-09-01,2026-09,Denpasar,Enterprise VPN,99.5,99.481,99.48,7.47,148,1,99.596
2026-09-01,2026-09,Denpasar,IPTV,98.5,98.217,98.109,25.68,146,1,98.334
2026-09-01,2026-09,Denpasar,Voice,98.5,98.139,98.011,26.8,92,1,98.182
2026-09-01,2026-09,Denpasar,Cloud Connectivity,99.5,98.982,98.917,14.65,122,1,99.211
2026-09-01,2026-09,Palembang,Fiber Internet,98.5,98.479,98.351,21.91,169,1,98.72
2026-09-01,2026-09,Palembang,Mobile Broadband,98.5,98.433,98.299,22.57,172,1,98.7
2026-09-01,2026-09,Palembang,Enterprise VPN,99.5,98.995,98.921,14.48,207,1,99.289
2026-09-01,2026-09,Palembang,IPTV,98.5,97.731,97.671,32.67,89,1,97.982
2026-09-01,2026-09,Palembang,Voice,98.5,98.337,98.196,23.95,185,1,98.487
2026-09-01,2026-09,Palembang,Cloud Connectivity,99.5,99.473,99.33,7.59,137,1,99.559
2026-09-01,2026-09,Balikpapan,Fiber Internet,98.5,98.389,98.372,23.21,169,1,98.48
2026-09-01,2026-09,Balikpapan,Mobile Broadband,98.5,97.962,97.917,29.34,100,1,98.077
2026-09-01,2026-09,Balikpapan,Enterprise VPN,99.5,99.425,99.327,8.28,134,1,99.645
2026-09-01,2026-09,Balikpapan,IPTV,98.5,98.381,98.225,23.32,230,1,98.459
2026-09-01,2026-09,Balikpapan,Voice,98.5,98.433,98.424,22.56,150,1,98.48
2026-09-01,2026-09,Balikpapan,Cloud Connectivity,99.5,98.865,98.808,16.34,108,1,99.123
2026-09-15,2026-09,Jakarta,Fiber Internet,98.5,98.188,98.099,26.09,113,1,98.31
2026-09-15,2026-09,Jakarta,Mobile Broadband,98.5,98.228,98.149,25.51,82,1,98.278
2026-09-15,2026-09,Jakarta,Enterprise VPN,99.5,99.164,99.031,12.04,55,1,99.45
2026-09-15,2026-09,Jakarta,IPTV,98.5,98.193,98.093,26.01,176,1,98.432
2026-09-15,2026-09,Jakarta,Voice,98.5,98.005,97.934,28.73,149,1,98.081
2026-09-15,2026-09,Jakarta,Cloud Connectivity,99.5,99.417,99.3,8.4,132,1,99.541
2026-09-15,2026-09,Bandung,Fiber Internet,98.5,98.238,98.144,25.37,129,1,98.268
2026-09-15,2026-09,Bandung,Mobile Broadband,98.5,98.147,98.088,26.69,93,1,98.147
2026-09-15,2026-09,Bandung,Enterprise VPN,99.5,99.295,99.247,10.15,130,1,99.472
2026-09-15,2026-09,Bandung,IPTV,98.5,97.971,97.902,29.22,163,1,98.063
2026-09-15,2026-09,Bandung,Voice,98.5,98.378,98.332,23.35,116,1,98.387
2026-09-15,2026-09,Bandung,Cloud Connectivity,99.5,99.271,99.256,10.49,68,1,99.421
2026-09-15,2026-09,Surabaya,Fiber Internet,98.5,97.85,97.773,30.96,157,1,97.943
2026-09-15,2026-09,Surabaya,Mobile Broadband,98.5,97.85,97.698,30.96,194,1,97.967
2026-09-15,2026-09,Surabaya,Enterprise VPN,99.5,98.983,98.972,14.65,89,1,99.029
2026-09-15,2026-09,Surabaya,IPTV,98.5,98.253,98.091,25.15,158,1,98.418
2026-09-15,2026-09,Surabaya,Voice,98.5,98.115,98.073,27.14,113,1,98.357
2026-09-15,2026-09,Surabaya,Cloud Connectivity,99.5,99.31,99.177,9.93,214,1,99.328
2026-09-15,2026-09,Medan,Fiber Internet,98.5,98.274,98.162,24.85,86,1,98.286
2026-09-15,2026-09,Medan,Mobile Broadband,98.5,97.905,97.776,30.17,74,1,98.159
2026-09-15,2026-09,Medan,Enterprise VPN,99.5,99.465,99.382,7.71,84,1,99.494
2026-09-15,2026-09,Medan,IPTV,98.5,98.45,98.441,22.32,163,1,98.588
2026-09-15,2026-09,Medan,Voice,98.5,97.777,97.772,32.01,114,1,97.989
2026-09-15,2026-09,Medan,Cloud Connectivity,99.5,99.136,99.081,12.43,107,1,99.251
2026-09-15,2026-09,Makassar,Fiber Internet,98.5,96.718,96.615,47.27,297,1,96.793
2026-09-15,2026-09,Makassar,Mobile Broadband,98.5,96.86,96.835,45.22,369,1,97.114
2026-09-15,2026-09,Makassar,Enterprise VPN,99.5,97.161,97.009,40.88,324,1,97.398
2026-09-15,2026-09,Makassar,IPTV,98.5,96.807,96.763,45.98,294,1,96.912
2026-09-15,2026-09,Makassar,Voice,98.5,96.511,96.346,50.24,237,1,96.783
2026-09-15,2026-09,Makassar,Cloud Connectivity,99.5,97.902,97.824,30.21,244,1,97.946
2026-09-15,2026-09,Semarang,Fiber Internet,98.5,98.475,98.445,21.96,146,1,98.575
2026-09-15,2026-09,Semarang,Mobile Broadband,98.5,98.327,98.307,24.1,82,1,98.529
2026-09-15,2026-09,Semarang,Enterprise VPN,99.5,98.905,98.728,15.76,161,1,99.016
2026-09-15,2026-09,Semarang,IPTV,98.5,98.426,98.277,22.66,216,1,98.453
2026-09-15,2026-09,Semarang,Voice,98.5,98.395,98.22,23.11,112,1,98.426
2026-09-15,2026-09,Semarang,Cloud Connectivity,99.5,99.145,99.134,12.31,154,1,99.386
2026-09-15,2026-09,Yogyakarta,Fiber Internet,98.5,98.051,97.967,28.07,119,1,98.126
2026-09-15,2026-09,Yogyakarta,Mobile Broadband,98.5,98.106,98.036,27.28,204,1,98.395
2026-09-15,2026-09,Yogyakarta,Enterprise VPN,99.5,98.754,98.677,17.95,160,1,98.865
2026-09-15,2026-09,Yogyakarta,IPTV,98.5,97.787,97.667,31.87,89,1,98.079
2026-09-15,2026-09,Yogyakarta,Voice,98.5,98.473,98.353,21.99,150,1,98.534
2026-09-15,2026-09,Yogyakarta,Cloud Connectivity,99.5,98.938,98.8,15.29,88,1,99.028
2026-09-15,2026-09,Denpasar,Fiber Internet,98.5,98.344,98.235,23.85,251,1,98.483
2026-09-15,2026-09,Denpasar,Mobile Broadband,98.5,98.112,98.015,27.19,92,1,98.291
2026-09-15,2026-09,Denpasar,Enterprise VPN,99.5,99.447,99.393,7.96,65,1,99.479
2026-09-15,2026-09,Denpasar,IPTV,98.5,98.078,97.899,27.67,190,1,98.326
2026-09-15,2026-09,Denpasar,Voice,98.5,98.101,98.093,27.34,75,1,98.185
2026-09-15,2026-09,Denpasar,Cloud Connectivity,99.5,99.083,98.995,13.2,103,1,99.235
2026-09-15,2026-09,Palembang,Fiber Internet,98.5,98.47,98.388,22.03,82,1,98.66
2026-09-15,2026-09,Palembang,Mobile Broadband,98.5,98.451,98.31,22.31,141,1,98.665
2026-09-15,2026-09,Palembang,Enterprise VPN,99.5,98.998,98.862,14.44,126,1,99.122
2026-09-15,2026-09,Palembang,IPTV,98.5,98.149,98.074,26.66,177,1,98.238
2026-09-15,2026-09,Palembang,Voice,98.5,97.761,97.629,32.24,163,1,98.027
2026-09-15,2026-09,Palembang,Cloud Connectivity,99.5,99.108,98.943,12.85,139,1,99.353
2026-09-15,2026-09,Balikpapan,Fiber Internet,98.5,98.479,98.391,21.9,203,1,98.572
2026-09-15,2026-09,Balikpapan,Mobile Broadband,98.5,97.602,97.435,34.54,119,1,97.884
2026-09-15,2026-09,Balikpapan,Enterprise VPN,99.5,99.011,98.861,14.25,143,1,99.144
2026-09-15,2026-09,Balikpapan,IPTV,98.5,98.236,98.108,25.41,75,1,98.306
2026-09-15,2026-09,Balikpapan,Voice,98.5,98.43,98.276,22.61,178,1,98.717
2026-09-15,2026-09,Balikpapan,Cloud Connectivity,99.5,98.927,98.868,15.45,230,1,99.042
2026-10-01,2026-10,Jakarta,Fiber Internet,98.5,97.984,97.918,29.04,59,1,97.998
2026-10-01,2026-10,Jakarta,Mobile Broadband,98.5,98.204,98.094,25.87,130,1,98.36
2026-10-01,2026-10,Jakarta,Enterprise VPN,99.5,98.976,98.82,14.75,127,1,99.201
2026-10-01,2026-10,Jakarta,IPTV,98.5,97.853,97.844,30.92,113,1,98.081
2026-10-01,2026-10,Jakarta,Voice,98.5,98.348,98.245,23.79,136,1,98.617
2026-10-01,2026-10,Jakarta,Cloud Connectivity,99.5,99.329,99.166,9.67,86,1,99.357
2026-10-01,2026-10,Bandung,Fiber Internet,98.5,98.256,98.199,25.11,132,1,98.548
2026-10-01,2026-10,Bandung,Mobile Broadband,98.5,97.718,97.657,32.87,157,1,97.776
2026-10-01,2026-10,Bandung,Enterprise VPN,99.5,99.024,98.873,14.06,67,1,99.179
2026-10-01,2026-10,Bandung,IPTV,98.5,98.093,97.96,27.46,107,1,98.269
2026-10-01,2026-10,Bandung,Voice,98.5,98.212,98.061,25.74,202,1,98.509
2026-10-01,2026-10,Bandung,Cloud Connectivity,99.5,99.199,99.108,11.53,139,1,99.291
2026-10-01,2026-10,Surabaya,Fiber Internet,98.5,98.159,98.024,26.51,130,1,98.456
2026-10-01,2026-10,Surabaya,Mobile Broadband,98.5,98.167,98.096,26.4,149,1,98.328
2026-10-01,2026-10,Surabaya,Enterprise VPN,99.5,99.126,98.951,12.58,96,1,99.178
2026-10-01,2026-10,Surabaya,IPTV,98.5,98.252,98.169,25.17,173,1,98.42
2026-10-01,2026-10,Surabaya,Voice,98.5,97.953,97.842,29.48,137,1,97.983
2026-10-01,2026-10,Surabaya,Cloud Connectivity,99.5,99.274,99.243,10.46,136,1,99.295
2026-10-01,2026-10,Medan,Fiber Internet,98.5,98.022,97.903,28.48,117,1,98.183
2026-10-01,2026-10,Medan,Mobile Broadband,98.5,97.733,97.606,32.65,203,1,97.804
2026-10-01,2026-10,Medan,Enterprise VPN,99.5,99.441,99.292,8.05,139,1,99.473
2026-10-01,2026-10,Medan,IPTV,98.5,98.088,98.021,27.53,154,1,98.152
2026-10-01,2026-10,Medan,Voice,98.5,98.009,97.862,28.67,201,1,98.222
2026-10-01,2026-10,Medan,Cloud Connectivity,99.5,99.357,99.343,9.27,153,1,99.408
2026-10-01,2026-10,Makassar,Fiber Internet,98.5,98.07,97.909,27.79,148,1,98.206
2026-10-01,2026-10,Makassar,Mobile Broadband,98.5,98.206,98.026,25.84,188,1,98.336
2026-10-01,2026-10,Makassar,Enterprise VPN,99.5,99.437,99.346,8.11,119,1,99.673
2026-10-01,2026-10,Makassar,IPTV,98.5,98.447,98.361,22.37,138,1,98.449
2026-10-01,2026-10,Makassar,Voice,98.5,98.319,98.164,24.2,160,1,98.558
2026-10-01,2026-10,Makassar,Cloud Connectivity,99.5,99.483,99.452,7.44,130,1,99.61
2026-10-01,2026-10,Semarang,Fiber Internet,98.5,98.029,97.936,28.39,84,1,98.144
2026-10-01,2026-10,Semarang,Mobile Broadband,98.5,98.191,98.125,26.05,200,1,98.439
2026-10-01,2026-10,Semarang,Enterprise VPN,99.5,99.31,99.168,9.94,57,1,99.328
2026-10-01,2026-10,Semarang,IPTV,98.5,98.286,98.26,24.69,101,1,98.445
2026-10-01,2026-10,Semarang,Voice,98.5,98.162,98.007,26.46,77,1,98.203
2026-10-01,2026-10,Semarang,Cloud Connectivity,99.5,99.037,98.967,13.87,156,1,99.287
2026-10-01,2026-10,Yogyakarta,Fiber Internet,98.5,97.67,97.568,33.55,53,1,97.785
2026-10-01,2026-10,Yogyakarta,Mobile Broadband,98.5,98.412,98.338,22.87,115,1,98.586
2026-10-01,2026-10,Yogyakarta,Enterprise VPN,99.5,98.769,98.71,17.72,110,1,98.972
2026-10-01,2026-10,Yogyakarta,IPTV,98.5,98.277,98.184,24.8,125,1,98.421
2026-10-01,2026-10,Yogyakarta,Voice,98.5,98.229,98.207,25.5,95,1,98.396
2026-10-01,2026-10,Yogyakarta,Cloud Connectivity,99.5,98.826,98.724,16.9,145,1,99.115
2026-10-01,2026-10,Denpasar,Fiber Internet,98.5,97.849,97.827,30.97,189,1,97.907
2026-10-01,2026-10,Denpasar,Mobile Broadband,98.5,97.7,97.587,33.12,275,1,97.806
2026-10-01,2026-10,Denpasar,Enterprise VPN,99.5,99.427,99.426,8.25,139,1,99.724
2026-10-01,2026-10,Denpasar,IPTV,98.5,97.675,97.639,33.48,63,1,97.779
2026-10-01,2026-10,Denpasar,Voice,98.5,97.977,97.916,29.13,147,1,97.978
2026-10-01,2026-10,Denpasar,Cloud Connectivity,99.5,99.313,99.263,9.89,133,1,99.351
2026-10-01,2026-10,Palembang,Fiber Internet,98.5,98.225,98.178,25.56,115,1,98.391
2026-10-01,2026-10,Palembang,Mobile Broadband,98.5,98.314,98.247,24.27,146,1,98.471
2026-10-01,2026-10,Palembang,Enterprise VPN,99.5,98.771,98.664,17.7,58,1,98.95
