timestamp,date,month,region,site_id,service_type,latency_ms,packet_loss_rate,jitter_ms,bandwidth_utilization,availability_percentage,quality_score
2026-10-01T18:00:00,2026-10-01,2026-10,Bandung,SITE-0012,Fiber Internet,22.69,0.552,3.11,49.19,99.694,89.79
2026-10-01T18:00:00,2026-10-01,2026-10,Surabaya,SITE-0013,Mobile Broadband,20.99,0.238,2.4,60.44,98.614,91.84
2026-10-01T18:00:00,2026-10-01,2026-10,Medan,SITE-0014,Voice,35.74,0.463,0.5,64.22,98.442,87.92
2026-10-01T18:00:00,2026-10-01,2026-10,Makassar,SITE-0015,Mobile Broadband,18.05,0.0,11.14,65.22,99.533,90.63
2026-10-01T00:00:00,2026-10-01,2026-10,Semarang,SITE-0016,Enterprise VPN,17.84,1.065,4.68,60.76,99.571,85.69
2026-10-01T00:00:00,2026-10-01,2026-10,Yogyakarta,SITE-0017,IPTV,24.33,0.0,4.0,63.78,98.784,92.77
2026-10-01T00:00:00,2026-10-01,2026-10,Denpasar,SITE-0018,Cloud Connectivity,14.8,0.262,3.56,75.87,98.606,91.71
2026-10-01T12:00:00,2026-10-01,2026-10,Palembang,SITE-0019,Enterprise VPN,34.65,0.283,4.98,58.25,99.358,88.76
2026-10-01T00:00:00,2026-10-01,2026-10,Balikpapan,SITE-0020,Mobile Broadband,53.49,0.228,2.18,53.79,98.049,84.5
2026-10-01T12:00:00,2026-10-01,2026-10,Jakarta,SITE-0021,Enterprise VPN,15.83,0.395,2.62,72.75,99.009,92.54
2026-10-01T00:00:00,2026-10-01,2026-10,Bandung,SITE-0022,Mobile Broadband,47.23,0.0,3.65,42.97,99.843,89.49
2026-10-01T12:00:00,2026-10-01,2026-10,Surabaya,SITE-0023,Cloud Connectivity,45.52,0.379,9.97,68.63,98.714,82.43
2026-10-01T12:00:00,2026-10-01,2026-10,Medan,SITE-0024,Voice,15.22,0.54,1.1,47.25,99.305,92.34
2026-10-01T12:00:00,2026-10-01,2026-10,Makassar,SITE-0025,IPTV,14.39,0.166,2.75,45.53,99.142,94.56
2026-10-01T06:00:00,2026-10-01,2026-10,Semarang,SITE-0026,Enterprise VPN,19.38,0.098,8.16,55.09,98.589,90.01
2026-10-01T18:00:00,2026-10-01,2026-10,Yogyakarta,SITE-0027,IPTV,21.78,0.904,7.26,72.65,99.173,84.85
2026-10-01T00:00:00,2026-10-01,2026-10,Denpasar,SITE-0028,Voice,41.7,1.247,6.81,54.71,98.993,78.75
2026-10-01T00:00:00,2026-10-01,2026-10,Palembang,SITE-0029,Voice,41.15,0.0,1.16,62.55,99.585,91.95
2026-10-01T06:00:00,2026-10-01,2026-10,Balikpapan,SITE-0030,Enterprise VPN,35.26,0.228,4.57,58.64,99.558,89.31
2026-10-01T12:00:00,2026-10-01,2026-10,Jakarta,SITE-0031,Cloud Connectivity,36.94,0.44,6.29,64.03,99.559,86.37
2026-10-01T06:00:00,2026-10-01,2026-10,Bandung,SITE-0032,Enterprise VPN,20.04,0.212,7.68,62.42,99.99,90.47
2026-10-01T06:00:00,2026-10-01,2026-10,Surabaya,SITE-0033,Voice,23.99,0.497,2.32,70.19,99.042,90.44
2026-10-01T18:00:00,2026-10-01,2026-10,Medan,SITE-0034,Mobile Broadband,25.32,0.729,4.92,60.97,99.961,86.9
2026-10-01T00:00:00,2026-10-01,2026-10,Makassar,SITE-0035,Mobile Broadband,35.11,0.193,3.91,52.83,99.294,89.99
2026-10-01T00:00:00,2026-10-01,2026-10,Semarang,SITE-0036,Enterprise VPN,5.0,0.55,5.79,80.58,99.295,89.0
2026-10-01T18:00:00,2026-10-01,2026-10,Yogyakarta,SITE-0037,Cloud Connectivity,35.12,0.215,6.64,72.49,98.199,85.9
2026-10-01T00:00:00,2026-10-01,2026-10,Denpasar,SITE-0038,Enterprise VPN,22.98,0.304,5.77,49.78,98.54,88.88
2026-10-01T12:00:00,2026-10-01,2026-10,Palembang,SITE-0039,IPTV,28.86,0.894,5.41,64.32,99.406,84.68
2026-10-01T06:00:00,2026-10-01,2026-10,Balikpapan,SITE-0040,Voice,27.94,0.0,8.58,62.64,99.923,90.25
2026-10-01T18:00:00,2026-10-01,2026-10,Jakarta,SITE-0041,Cloud Connectivity,22.24,0.0,11.33,76.07,99.26,89.28
2026-10-01T12:00:00,2026-10-01,2026-10,Bandung,SITE-0042,Voice,50.77,0.552,4.36,49.03,98.514,82.59
2026-10-01T06:00:00,2026-10-01,2026-10,Surabaya,SITE-0043,Cloud Connectivity,24.2,0.384,4.47,52.42,99.103,90.11
2026-10-01T18:00:00,2026-10-01,2026-10,Medan,SITE-0044,Cloud Connectivity,22.83,0.769,4.59,70.91,98.456,85.58
2026-10-01T18:00:00,2026-10-01,2026-10,Makassar,SITE-0045,Fiber Internet,41.05,0.336,1.18,54.78,99.294,89.28
2026-10-01T06:00:00,2026-10-01,2026-10,Semarang,SITE-0046,Cloud Connectivity,26.45,0.0,5.27,59.28,99.205,92.34
2026-10-01T12:00:00,2026-10-01,2026-10,Yogyakarta,SITE-0047,Mobile Broadband,16.7,0.0,0.83,57.69,99.779,96.54
2026-10-01T06:00:00,2026-10-01,2026-10,Denpasar,SITE-0048,Voice,17.08,0.007,7.26,66.79,99.589,92.88
2026-10-01T18:00:00,2026-10-01,2026-10,Palembang,SITE-0049,IPTV,5.0,0.0,5.46,53.69,99.806,96.1
2026-10-01T12:00:00,2026-10-01,2026-10,Balikpapan,SITE-0050,Cloud Connectivity,28.81,0.061,3.33,54.57,99.722,92.49
2026-10-08T12:00:00,2026-10-08,2026-10,Jakarta,SITE-0001,IPTV,28.0,0.559,4.11,65.18,99.133,88.23
2026-10-08T00:00:00,2026-10-08,2026-10,Bandung,SITE-0002,Mobile Broadband,20.03,0.403,5.69,62.59,99.4,90.04
2026-10-08T00:00:00,2026-10-08,2026-10,Surabaya,SITE-0003,Fiber Internet,36.52,0.777,1.74,69.32,99.99,86.25
2026-10-08T06:00:00,2026-10-08,2026-10,Medan,SITE-0004,IPTV,19.46,0.0,0.9,79.48,99.418,93.99
2026-10-08T06:00:00,2026-10-08,2026-10,Makassar,SITE-0005,Fiber Internet,22.5,1.0,7.9,55.89,99.4,83.6
2026-10-08T06:00:00,2026-10-08,2026-10,Semarang,SITE-0006,Cloud Connectivity,50.33,0.529,8.43,53.72,99.304,82.07
2026-10-08T06:00:00,2026-10-08,2026-10,Yogyakarta,SITE-0007,IPTV,26.46,0.689,5.7,64.09,99.61,86.59
2026-10-08T06:00:00,2026-10-08,2026-10,Denpasar,SITE-0008,Fiber Internet,21.65,0.858,9.52,58.72,99.055,84.0
2026-10-08T06:00:00,2026-10-08,2026-10,Palembang,SITE-0009,IPTV,28.45,0.191,4.77,51.99,99.059,90.73
2026-10-08T00:00:00,2026-10-08,2026-10,Balikpapan,SITE-0010,Cloud Connectivity,32.58,0.453,7.91,66.5,98.78,85.5
2026-10-08T06:00:00,2026-10-08,2026-10,Jakarta,SITE-0011,Cloud Connectivity,30.58,0.302,7.42,53.46,99.093,88.0
2026-10-08T12:00:00,2026-10-08,2026-10,Bandung,SITE-0012,Fiber Internet,27.68,0.0,10.75,63.66,99.99,89.11
2026-10-08T12:00:00,2026-10-08,2026-10,Surabaya,SITE-0013,Mobile Broadband,29.77,0.362,4.08,57.6,98.462,87.89
2026-10-08T06:00:00,2026-10-08,2026-10,Medan,SITE-0014,Voice,13.15,0.784,2.88,66.64,98.406,88.0
2026-10-08T00:00:00,2026-10-08,2026-10,Makassar,SITE-0015,Mobile Broadband,22.34,0.058,5.21,69.2,98.685,91.71
2026-10-08T12:00:00,2026-10-08,2026-10,Semarang,SITE-0016,Enterprise VPN,24.57,0.0,4.78,51.28,98.833,92.44
2026-10-08T18:00:00,2026-10-08,2026-10,Yogyakarta,SITE-0017,IPTV,22.6,0.0,9.63,51.5,99.717,90.63
2026-10-08T12:00:00,2026-10-08,2026-10,Denpasar,SITE-0018,Cloud Connectivity,39.15,0.364,0.5,61.93,99.101,89.77
2026-10-08T06:00:00,2026-10-08,2026-10,Palembang,SITE-0019,Enterprise VPN,36.01,0.35,9.0,67.69,99.031,85.77
2026-10-08T00:00:00,2026-10-08,2026-10,Balikpapan,SITE-0020,Mobile Broadband,31.11,0.847,2.11,61.34,98.575,85.19
2026-10-08T00:00:00,2026-10-08,2026-10,Jakarta,SITE-0021,Enterprise VPN,22.11,0.62,8.12,57.65,99.99,86.6
2026-10-08T06:00:00,2026-10-08,2026-10,Bandung,SITE-0022,Mobile Broadband,33.46,0.373,3.56,52.25,98.568,87.74
2026-10-08T06:00:00,2026-10-08,2026-10,Surabaya,SITE-0023,Cloud Connectivity,27.72,0.924,4.65,64.52,98.992,85.03
2026-10-08T18:00:00,2026-10-08,2026-10,Medan,SITE-0024,Voice,40.82,1.291,9.86,54.61,99.877,76.9
2026-10-08T06:00:00,2026-10-08,2026-10,Makassar,SITE-0025,IPTV,23.54,0.509,5.22,51.97,98.366,86.92
2026-10-08T12:00:00,2026-10-08,2026-10,Semarang,SITE-0026,Enterprise VPN,35.45,1.059,9.29,62.62,99.012,80.04
2026-10-08T18:00:00,2026-10-08,2026-10,Yogyakarta,SITE-0027,IPTV,14.15,0.125,2.28,57.25,99.251,95.19
2026-10-08T00:00:00,2026-10-08,2026-10,Denpasar,SITE-0028,Voice,25.22,0.362,5.03,51.76,98.566,88.5
2026-10-08T18:00:00,2026-10-08,2026-10,Palembang,SITE-0029,Voice,34.15,0.373,5.97,62.82,98.458,85.96
2026-10-08T06:00:00,2026-10-08,2026-10,Balikpapan,SITE-0030,Enterprise VPN,20.62,0.651,2.29,55.25,99.528,89.82
2026-10-08T06:00:00,2026-10-08,2026-10,Jakarta,SITE-0031,Cloud Connectivity,20.43,0.295,2.87,75.34,99.175,92.23
2026-10-08T06:00:00,2026-10-08,2026-10,Bandung,SITE-0032,Enterprise VPN,24.53,0.781,6.96,73.02,98.739,84.73
2026-10-08T06:00:00,2026-10-08,2026-10,Surabaya,SITE-0033,Voice,27.86,0.272,9.32,66.36,99.99,87.69
2026-10-08T06:00:00,2026-10-08,2026-10,Medan,SITE-0034,Mobile Broadband,5.0,0.0,8.49,64.48,97.958,91.3
2026-10-08T18:00:00,2026-10-08,2026-10,Makassar,SITE-0035,Mobile Broadband,27.08,0.498,8.91,60.57,98.775,85.57
2026-10-08T12:00:00,2026-10-08,2026-10,Semarang,SITE-0036,Enterprise VPN,18.87,0.23,7.66,56.75,98.768,89.86
2026-10-08T12:00:00,2026-10-08,2026-10,Yogyakarta,SITE-0037,Cloud Connectivity,20.29,0.78,9.71,76.08,99.694,84.28
2026-10-08T06:00:00,2026-10-08,2026-10,Denpasar,SITE-0038,Enterprise VPN,30.52,0.091,0.5,54.49,98.816,92.95
2026-10-08T00:00:00,2026-10-08,2026-10,Palembang,SITE-0039,IPTV,31.01,0.161,4.69,54.29,98.117,87.9
2026-10-08T18:00:00,2026-10-08,2026-10,Balikpapan,SITE-0040,Voice,24.9,0.497,4.33,66.45,99.053,89.16
2026-10-08T12:00:00,2026-10-08,2026-10,Jakarta,SITE-0041,Cloud Connectivity,17.71,0.121,0.5,52.84,99.46,95.57
2026-10-08T18:00:00,2026-10-08,2026-10,Bandung,SITE-0042,Voice,14.66,0.502,14.4,59.49,98.394,83.61
2026-10-08T06:00:00,2026-10-08,2026-10,Surabaya,SITE-0043,Cloud Connectivity,23.35,0.0,1.51,42.82,98.417,93.22
2026-10-08T00:00:00,2026-10-08,2026-10,Medan,SITE-0044,Cloud Connectivity,24.76,0.0,8.52,72.39,98.009,87.88
2026-10-08T18:00:00,2026-10-08,2026-10,Makassar,SITE-0045,Fiber Internet,43.65,0.541,4.66,38.64,99.317,85.25
2026-10-08T06:00:00,2026-10-08,2026-10,Semarang,SITE-0046,Cloud Connectivity,28.08,0.464,4.85,43.65,99.913,88.57
2026-10-08T00:00:00,2026-10-08,2026-10,Yogyakarta,SITE-0047,Mobile Broadband,20.64,0.0,1.92,78.94,99.048,93.45
2026-10-08T12:00:00,2026-10-08,2026-10,Denpasar,SITE-0048,Voice,16.24,0.553,8.76,44.0,99.916,87.84
2026-10-08T18:00:00,2026-10-08,2026-10,Palembang,SITE-0049,IPTV,36.26,0.906,3.6,63.23,99.99,84.25
2026-10-08T18:00:00,2026-10-08,2026-10,Balikpapan,SITE-0050,Cloud Connectivity,19.16,0.046,3.07,59.44,98.842,94.02
2026-10-15T00:00:00,2026-10-15,2026-10,Jakarta,SITE-0001,IPTV,30.11,0.607,0.5,54.23,99.803,89.45
2026-10-15T06:00:00,2026-10-15,2026-10,Bandung,SITE-0002,Mobile Broadband,29.82,0.035,14.98,64.78,99.456,86.12
2026-10-15T12:00:00,2026-10-15,2026-10,Surabaya,SITE-0003,Fiber Internet,33.42,0.197,10.86,51.58,99.044,86.44
2026-10-15T18:00:00,2026-10-15,2026-10,Medan,SITE-0004,IPTV,40.0,0.732,5.32,61.13,98.122,81.38
2026-10-15T18:00:00,2026-10-15,2026-10,Makassar,SITE-0005,Fiber Internet,29.84,1.056,12.03,50.36,99.795,79.57
2026-10-15T12:00:00,2026-10-15,2026-10,Semarang,SITE-0006,Cloud Connectivity,27.55,0.781,10.63,50.14,99.504,82.94
2026-10-15T06:00:00,2026-10-15,2026-10,Yogyakarta,SITE-0007,IPTV,39.59,0.0,9.21,75.66,99.692,87.51
2026-10-15T18:00:00,2026-10-15,2026-10,Denpasar,SITE-0008,Fiber Internet,19.58,0.323,9.0,59.27,98.501,87.44
2026-10-15T00:00:00,2026-10-15,2026-10,Palembang,SITE-0009,IPTV,26.28,0.605,2.7,64.48,99.713,88.94
2026-10-15T06:00:00,2026-10-15,2026-10,Balikpapan,SITE-0010,Cloud Connectivity,38.97,0.773,0.68,62.13,98.653,85.39
2026-10-15T06:00:00,2026-10-15,2026-10,Jakarta,SITE-0011,Cloud Connectivity,10.31,0.356,7.97,68.76,99.663,90.91
2026-10-15T18:00:00,2026-10-15,2026-10,Bandung,SITE-0012,Fiber Internet,36.38,0.2,9.27,71.81,99.99,86.75
2026-10-15T18:00:00,2026-10-15,2026-10,Surabaya,SITE-0013,Mobile Broadband,33.36,0.659,2.6,75.51,99.277,87.06
2026-10-15T00:00:00,2026-10-15,2026-10,Medan,SITE-0014,Voice,37.14,0.188,7.42,69.9,99.146,87.73
2026-10-15T06:00:00,2026-10-15,2026-10,Makassar,SITE-0015,Mobile Broadband,33.15,0.463,4.57,60.28,98.107,85.14
2026-10-15T00:00:00,2026-10-15,2026-10,Semarang,SITE-0016,Enterprise VPN,25.6,0.313,9.19,64.04,99.495,87.84
2026-10-15T06:00:00,2026-10-15,2026-10,Yogyakarta,SITE-0017,IPTV,44.8,0.296,7.66,60.33,99.0,85.36
2026-10-15T06:00:00,2026-10-15,2026-10,Denpasar,SITE-0018,Cloud Connectivity,31.67,0.185,1.34,64.37,99.99,92.08
2026-10-15T18:00:00,2026-10-15,2026-10,Palembang,SITE-0019,Enterprise VPN,23.65,0.695,0.5,67.31,97.899,86.61
2026-10-15T00:00:00,2026-10-15,2026-10,Balikpapan,SITE-0020,Mobile Broadband,31.99,0.241,9.06,47.24,98.878,86.97
2026-10-15T12:00:00,2026-10-15,2026-10,Jakarta,SITE-0021,Enterprise VPN,29.62,0.452,5.71,61.4,99.142,87.92
2026-10-15T06:00:00,2026-10-15,2026-10,Bandung,SITE-0022,Mobile Broadband,32.08,0.014,4.0,73.05,99.482,91.92
2026-10-15T18:00:00,2026-10-15,2026-10,Surabaya,SITE-0023,Cloud Connectivity,22.21,0.0,4.65,52.75,99.99,93.44
2026-10-15T12:00:00,2026-10-15,2026-10,Medan,SITE-0024,Voice,23.87,0.35,5.44,63.99,99.99,89.91
2026-10-15T06:00:00,2026-10-15,2026-10,Makassar,SITE-0025,IPTV,23.12,0.407,5.21,55.65,98.946,89.55
2026-10-15T00:00:00,2026-10-15,2026-10,Semarang,SITE-0026,Enterprise VPN,36.63,0.5,8.39,51.16,98.618,83.64
2026-10-15T12:00:00,2026-10-15,2026-10,Yogyakarta,SITE-0027,IPTV,40.89,0.695,9.67,63.36,98.839,81.28
2026-10-15T00:00:00,2026-10-15,2026-10,Denpasar,SITE-0028,Voice,25.26,0.577,0.5,65.92,99.497,90.56
2026-10-15T18:00:00,2026-10-15,2026-10,Palembang,SITE-0029,Voice,26.54,0.872,6.59,64.56,98.959,84.5
2026-10-15T12:00:00,2026-10-15,2026-10,Balikpapan,SITE-0030,Enterprise VPN,31.91,0.671,3.24,74.2,99.186,87.11
2026-10-15T06:00:00,2026-10-15,2026-10,Jakarta,SITE-0031,Cloud Connectivity,18.86,0.428,9.72,65.21,99.011,87.83
2026-10-15T00:00:00,2026-10-15,2026-10,Bandung,SITE-0032,Enterprise VPN,23.67,0.765,3.48,61.09,98.807,87.13
2026-10-15T06:00:00,2026-10-15,2026-10,Surabaya,SITE-0033,Voice,22.69,0.322,3.86,61.81,98.941,91.04
2026-10-15T18:00:00,2026-10-15,2026-10,Medan,SITE-0034,Mobile Broadband,17.74,0.44,3.28,63.19,99.899,91.48
2026-10-15T18:00:00,2026-10-15,2026-10,Makassar,SITE-0035,Mobile Broadband,39.12,0.156,5.54,67.51,99.114,88.66
2026-10-15T12:00:00,2026-10-15,2026-10,Semarang,SITE-0036,Enterprise VPN,28.75,0.431,5.07,63.35,98.386,86.75
2026-10-15T06:00:00,2026-10-15,2026-10,Yogyakarta,SITE-0037,Cloud Connectivity,37.25,0.653,3.42,68.56,98.251,83.94
2026-10-15T18:00:00,2026-10-15,2026-10,Denpasar,SITE-0038,Enterprise VPN,27.35,0.243,13.54,51.64,99.632,85.69
2026-10-15T06:00:00,2026-10-15,2026-10,Palembang,SITE-0039,IPTV,21.1,0.211,8.16,52.16,99.129,90.03
2026-10-15T18:00:00,2026-10-15,2026-10,Balikpapan,SITE-0040,Voice,39.69,0.332,6.31,48.06,99.35,86.73
2026-10-15T18:00:00,2026-10-15,2026-10,Jakarta,SITE-0041,Cloud Connectivity,7.91,0.655,4.75,61.92,98.313,88.66
2026-10-15T00:00:00,2026-10-15,2026-10,Bandung,SITE-0042,Voice,33.8,0.584,10.78,59.83,98.906,83.04
2026-10-15T06:00:00,2026-10-15,2026-10,Surabaya,SITE-0043,Cloud Connectivity,26.15,0.245,10.16,51.42,99.757,87.74
2026-10-15T18:00:00,2026-10-15,2026-10,Medan,SITE-0044,Cloud Connectivity,28.41,0.493,0.5,65.78,99.058,90.66
2026-10-15T00:00:00,2026-10-15,2026-10,Makassar,SITE-0045,Fiber Internet,22.59,0.002,5.61,75.26,99.345,92.71
2026-10-15T00:00:00,2026-10-15,2026-10,Semarang,SITE-0046,Cloud Connectivity,27.63,0.328,11.59,67.78,99.081,86.03
2026-10-15T06:00:00,2026-10-15,2026-10,Yogyakarta,SITE-0047,Mobile Broadband,24.35,0.247,3.17,50.78,99.047,91.89
2026-10-15T06:00:00,2026-10-15,2026-10,Denpasar,SITE-0048,Voice,28.12,0.106,0.5,60.52,98.247,91.55
2026-10-15T00:00:00,2026-10-15,2026-10,Palembang,SITE-0049,IPTV,23.26,0.462,1.99,68.06,99.99,91.03
2026-10-15T00:00:00,2026-10-15,2026-10,Balikpapan,SITE-0050,Cloud Connectivity,28.52,0.0,8.33,61.3,99.506,90.28
2026-10-22T00:00:00,2026-10-22,2026-10,Jakarta,SITE-0001,IPTV,39.24,0.882,2.87,60.98,99.211,84.31
2026-10-22T00:00:00,2026-10-22,2026-10,Bandung,SITE-0002,Mobile Broadband,32.51,0.302,6.91,53.73,99.074,87.93
2026-10-22T12:00:00,2026-10-22,2026-10,Surabaya,SITE-0003,Fiber Internet,27.04,0.459,2.22,58.45,98.776,89.56
2026-10-22T12:00:00,2026-10-22,2026-10,Medan,SITE-0004,IPTV,25.14,0.0,0.5,56.71,99.99,95.2
2026-10-22T00:00:00,2026-10-22,2026-10,Makassar,SITE-0005,Fiber Internet,15.83,0.222,6.47,59.72,99.99,91.82
2026-10-22T06:00:00,2026-10-22,2026-10,Semarang,SITE-0006,Cloud Connectivity,28.88,0.531,3.46,57.74,99.196,88.65
2026-10-22T12:00:00,2026-10-22,2026-10,Yogyakarta,SITE-0007,IPTV,31.44,0.277,2.95,65.88,99.99,90.5
2026-10-22T06:00:00,2026-10-22,2026-10,Denpasar,SITE-0008,Fiber Internet,30.59,0.699,0.5,53.21,99.924,88.63
2026-10-22T00:00:00,2026-10-22,2026-10,Palembang,SITE-0009,IPTV,32.19,0.305,0.57,54.38,98.834,90.95
2026-10-22T00:00:00,2026-10-22,2026-10,Balikpapan,SITE-0010,Cloud Connectivity,41.34,0.617,0.5,68.77,98.746,86.58
2026-10-22T06:00:00,2026-10-22,2026-10,Jakarta,SITE-0011,Cloud Connectivity,14.74,0.75,11.45,87.18,99.954,79.57
2026-10-22T18:00:00,2026-10-22,2026-10,Bandung,SITE-0012,Fiber Internet,44.51,0.0,3.22,60.95,98.878,89.85
2026-10-22T00:00:00,2026-10-22,2026-10,Surabaya,SITE-0013,Mobile Broadband,24.94,0.0,4.06,65.59,98.486,91.74
2026-10-22T18:00:00,2026-10-22,2026-10,Medan,SITE-0014,Voice,18.16,0.239,5.92,72.01,99.99,91.57
2026-10-22T06:00:00,2026-10-22,2026-10,Makassar,SITE-0015,Mobile Broadband,37.48,0.27,5.9,62.75,99.141,87.85
2026-10-22T00:00:00,2026-10-22,2026-10,Semarang,SITE-0016,Enterprise VPN,33.03,0.0,9.5,64.75,99.704,88.83
2026-10-22T18:00:00,2026-10-22,2026-10,Yogyakarta,SITE-0017,IPTV,9.88,0.473,11.76,58.09,99.0,87.97
2026-10-22T12:00:00,2026-10-22,2026-10,Denpasar,SITE-0018,Cloud Connectivity,27.76,0.0,0.5,59.16,99.144,94.73
2026-10-22T00:00:00,2026-10-22,2026-10,Palembang,SITE-0019,Enterprise VPN,38.36,0.3,5.31,56.87,99.686,87.77
2026-10-22T06:00:00,2026-10-22,2026-10,Balikpapan,SITE-0020,Mobile Broadband,29.46,0.631,4.52,45.08,98.944,86.99
2026-10-22T06:00:00,2026-10-22,2026-10,Jakarta,SITE-0021,Enterprise VPN,28.63,0.814,5.75,57.69,99.952,85.18
2026-10-22T12:00:00,2026-10-22,2026-10,Bandung,SITE-0022,Mobile Broadband,24.59,0.833,5.73,70.04,99.99,85.76
2026-10-22T18:00:00,2026-10-22,2026-10,Surabaya,SITE-0023,Cloud Connectivity,14.12,0.516,7.19,66.71,98.663,88.36
2026-10-22T06:00:00,2026-10-22,2026-10,Medan,SITE-0024,Voice,12.49,0.421,6.36,49.88,99.549,90.89
2026-10-22T12:00:00,2026-10-22,2026-10,Makassar,SITE-0025,IPTV,50.72,0.169,3.99,67.86,98.764,86.61
2026-10-22T00:00:00,2026-10-22,2026-10,Semarang,SITE-0026,Enterprise VPN,31.23,1.001,12.47,65.05,99.99,79.52
2026-10-22T00:00:00,2026-10-22,2026-10,Yogyakarta,SITE-0027,IPTV,27.98,0.77,4.29,59.14,99.275,86.45
2026-10-22T18:00:00,2026-10-22,2026-10,Denpasar,SITE-0028,Voice,31.18,0.0,5.0,66.31,98.07,88.85
2026-10-22T18:00:00,2026-10-22,2026-10,Palembang,SITE-0029,Voice,16.47,0.0,6.67,72.57,99.306,93.37
2026-10-22T00:00:00,2026-10-22,2026-10,Balikpapan,SITE-0030,Enterprise VPN,26.48,0.401,1.08,63.42,99.811,91.43
2026-10-22T06:00:00,2026-10-22,2026-10,Jakarta,SITE-0031,Cloud Connectivity,26.38,0.0,6.26,56.08,99.342,91.81
2026-10-22T12:00:00,2026-10-22,2026-10,Bandung,SITE-0032,Enterprise VPN,21.95,0.094,6.08,41.08,99.264,91.95
2026-10-22T00:00:00,2026-10-22,2026-10,Surabaya,SITE-0033,Voice,41.57,0.0,6.68,65.67,98.773,88.16
2026-10-22T12:00:00,2026-10-22,2026-10,Medan,SITE-0034,Mobile Broadband,26.45,0.207,9.8,60.23,99.365,88.19
2026-10-22T00:00:00,2026-10-22,2026-10,Makassar,SITE-0035,Mobile Broadband,26.21,0.462,11.41,51.33,98.692,84.39
2026-10-22T18:00:00,2026-10-22,2026-10,Semarang,SITE-0036,Enterprise VPN,23.77,0.0,5.08,66.81,98.572,91.64
2026-10-22T00:00:00,2026-10-22,2026-10,Yogyakarta,SITE-0037,Cloud Connectivity,38.36,0.744,11.79,59.81,99.545,80.66
2026-10-22T06:00:00,2026-10-22,2026-10,Denpasar,SITE-0038,Enterprise VPN,37.38,0.099,1.7,71.26,99.801,91.54
2026-10-22T12:00:00,2026-10-22,2026-10,Palembang,SITE-0039,IPTV,21.62,0.284,7.15,52.23,98.915,89.65
2026-10-22T00:00:00,2026-10-22,2026-10,Balikpapan,SITE-0040,Voice,46.99,0.165,3.26,64.61,99.197,88.43
2026-10-22T06:00:00,2026-10-22,2026-10,Jakarta,SITE-0041,Cloud Connectivity,21.04,0.715,11.57,80.12,99.273,81.83
2026-10-22T00:00:00,2026-10-22,2026-10,Bandung,SITE-0042,Voice,28.26,0.0,5.36,44.39,98.258,89.74
2026-10-22T12:00:00,2026-10-22,2026-10,Surabaya,SITE-0043,Cloud Connectivity,29.97,0.051,2.41,62.27,99.048,92.87
2026-10-22T00:00:00,2026-10-22,2026-10,Medan,SITE-0044,Cloud Connectivity,17.02,0.87,8.61,71.33,99.911,85.24
2026-10-22T00:00:00,2026-10-22,2026-10,Makassar,SITE-0045,Fiber Internet,24.17,0.707,8.49,63.73,99.193,85.32
2026-10-22T00:00:00,2026-10-22,2026-10,Semarang,SITE-0046,Cloud Connectivity,20.54,0.0,13.87,60.34,99.085,88.67
2026-10-22T12:00:00,2026-10-22,2026-10,Yogyakarta,SITE-0047,Mobile Broadband,40.78,0.0,6.46,46.53,97.839,85.63
2026-10-22T18:00:00,2026-10-22,2026-10,Denpasar,SITE-0048,Voice,20.36,0.119,2.54,55.96,99.043,93.98
2026-10-22T12:00:00,2026-10-22,2026-10,Palembang,SITE-0049,IPTV,19.8,0.54,9.04,53.76,98.633,86.05
2026-10-22T12:00:00,2026-10-22,2026-10,Balikpapan,SITE-0050,Cloud Connectivity,24.45,1.073,5.13,58.33,98.779,83.53
2026-10-29T00:00:00,2026-10-29,2026-10,Jakarta,SITE-0001,IPTV,21.99,0.265,10.44,60.96,97.825,84.65
2026-10-29T06:00:00,2026-10-29,2026-10,Bandung,SITE-0002,Mobile Broadband,38.33,0.0,4.22,63.29,98.873,90.4
2026-10-29T12:00:00,2026-10-29,2026-10,Surabaya,SITE-0003,Fiber Internet,16.8,0.141,9.9,56.78,98.114,87.75
2026-10-29T00:00:00,2026-10-29,2026-10,Medan,SITE-0004,IPTV,35.64,0.236,4.84,70.07,98.623,87.9
2026-10-29T06:00:00,2026-10-29,2026-10,Makassar,SITE-0005,Fiber Internet,21.68,0.304,0.5,65.75,98.659,92.37
2026-10-29T06:00:00,2026-10-29,2026-10,Semarang,SITE-0006,Cloud Connectivity,44.57,0.0,2.98,57.28,99.731,90.34
2026-10-29T00:00:00,2026-10-29,2026-10,Yogyakarta,SITE-0007,IPTV,21.81,0.162,5.55,53.28,99.659,91.73
2026-10-29T00:00:00,2026-10-29,2026-10,Denpasar,SITE-0008,Fiber Internet,25.0,0.0,6.35,62.95,98.95,91.86
2026-10-29T18:00:00,2026-10-29,2026-10,Palembang,SITE-0009,IPTV,43.5,0.157,6.04,56.55,99.401,87.59
2026-10-29T18:00:00,2026-10-29,2026-10,Balikpapan,SITE-0010,Cloud Connectivity,35.18,0.306,6.42,65.25,99.477,87.69
2026-10-29T18:00:00,2026-10-29,2026-10,Jakarta,SITE-0011,Cloud Connectivity,19.36,0.181,10.95,48.98,99.727,89.04
2026-10-29T00:00:00,2026-10-29,2026-10,Bandung,SITE-0012,Fiber Internet,23.96,0.833,2.67,59.08,98.763,86.85
